"cellID","X_centroid","Y_centroid","anno_cell_type_lvl2"
"sample_2d_r2_s1-cell_5369",739.924273282725,10446.8950107893,"Cardiomyocytes"
"sample_2d_r2_s1-cell_5374",5062.73465416593,10427.6078329688,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5375",5155.64537654909,10421.6802782626,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5378",854.548989524918,10410.4352661718,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5393",4994.33983163491,10421.846970817,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5405",5298.10650298606,10391.4097377188,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5424",5370.91919623771,10359.0188434936,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5428",773.89029535865,10357.5606955399,"Myeloid cells"
"sample_2d_r2_s1-cell_5429",5078.5399085565,10335.6417630116,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5438",870.209766079525,10252.239401444,"Cardiomyocytes"
"sample_2d_r2_s1-cell_5442",5215.13388259526,10308.1965157471,"Cardiomyocytes"
"sample_2d_r2_s1-cell_5443",5299.01600512164,10330.6265054786,"Smooth muscle cells"
"sample_2d_r2_s1-cell_5447",5156.87195902689,10319.0212375071,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5450",295.726122707147,10295.2704185517,"Myeloid cells"
"sample_2d_r2_s1-cell_5452",5389.56982739296,10284.1505297366,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5457",5468.24859592078,10280.9904012927,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5466",5282.50437080707,10252.6180628176,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5471",5054.7853705486,10275.0997770795,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5475",4766.11709261134,10189.6686426872,"Myeloid cells"
"sample_2d_r2_s1-cell_5479",4577.76401472254,10230.1699032844,"Endothelial cells"
"sample_2d_r2_s1-cell_5480",5098.24714371618,10268.5172841417,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5491",5152.49044289044,10246.0803943128,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5495",345.116418527709,10206.8733110734,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5497",5202.59979989995,10238.6156806039,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5501",5075.33758348512,10234.996924049,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5505",5379.01628571429,10222.3299940464,"Myeloid cells"
"sample_2d_r2_s1-cell_5506",5495.01258653241,10181.7052778727,"Endothelial cells"
"sample_2d_r2_s1-cell_5516",5440.1811731315,10201.0699070076,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5519",5186.94294294294,10205.720614953,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5523",5230.94635436343,10194.5019966369,"Endothelial cells"
"sample_2d_r2_s1-cell_5526",5322.24534686971,10167.91116591,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5530",3425.4947386003,10118.5008632153,"Myeloid cells"
"sample_2d_r2_s1-cell_5532",5264.33682872577,10158.6651448022,"Endothelial cells"
"sample_2d_r2_s1-cell_5533",5137.64730157029,10119.4371556,"Cardiomyocytes"
"sample_2d_r2_s1-cell_5542",5424.57690187431,10148.5136317846,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5546",5378.37660485021,10158.0338839995,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5548",5231.71428571429,10115.3410651488,"Endothelial cells"
"sample_2d_r2_s1-cell_5552",5419.52544651431,10103.1361290844,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5563",5258.20688570979,10037.1461296046,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5564",915.92,10072.1039188584,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5565",5275.98376963351,10098.3599925505,"Cardiomyocytes"
"sample_2d_r2_s1-cell_5577",5371.82222446304,10030.9013908686,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5580",5501.01329076329,10022.6468571292,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5581",868.70261903592,9960.65264009395,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5583",5174.88828006088,10034.8445224221,"Endothelial cells"
"sample_2d_r2_s1-cell_5584",4029.5425590672,9973.51622523034,"Myeloid cells"
"sample_2d_r2_s1-cell_5585",767.916556728232,10036.7269699227,"Cardiomyocytes"
"sample_2d_r2_s1-cell_5589",806.906193895871,10016.8895262341,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5601",5094.73689782954,10026.9720267671,"Endothelial cells"
"sample_2d_r2_s1-cell_5605",721.346240179574,10024.9565706056,"Endothelial cells"
"sample_2d_r2_s1-cell_5608",979.78003110792,9950.01015341464,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5614",5303.82059417364,9995.45036142862,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5622",5595.57389414472,9925.27863589902,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5630",5083.13096085409,9972.78247396503,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5631",758.084438549956,9968.65357974802,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5633",5169.93155830064,9919.02879843904,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5636",5410.75819872736,9971.52072784121,"Endothelial cells"
"sample_2d_r2_s1-cell_5643",5364.43494398704,9899.16619118112,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5647",5503.37598814229,9941.90200929199,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5650",5212.48757403321,9847.65944090006,"Myeloid cells"
"sample_2d_r2_s1-cell_5651",5298.5,9948.58017956961,"Myeloid cells"
"sample_2d_r2_s1-cell_5654",781.665428764349,9917.15502809672,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5655",5093.23336214347,9930.31813035949,"Endothelial cells"
"sample_2d_r2_s1-cell_5663",5489.01364592726,9858.50088485319,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5664",5289.60118439861,9856.83616505486,"Myeloid cells"
"sample_2d_r2_s1-cell_5668",5075.29911947832,9776.1114766912,"Endothelial cells"
"sample_2d_r2_s1-cell_5671",4899.32282123291,9760.8853995986,"Pericytes"
"sample_2d_r2_s1-cell_5679",889.364219894463,9759.80941478693,"Cardiomyocytes"
"sample_2d_r2_s1-cell_5683",5629.85126286249,9846.25588455374,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5690",816.815917704385,9849.72620690119,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5693",984.669466826676,9812.65203377108,"Cardiomyocytes"
"sample_2d_r2_s1-cell_5698",5690.17781690141,9815.2182948512,"Endothelial cells"
"sample_2d_r2_s1-cell_5707",5259.70825396825,9764.24044907282,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5711",5540.07295221843,9790.2652982882,"Myeloid cells"
"sample_2d_r2_s1-cell_5714",5637.51024590164,9793.10234299251,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5715",5599.42850264805,9783.57216173328,"Myeloid cells"
"sample_2d_r2_s1-cell_5720",5674.03818103818,9775.81013304251,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5731",5569.05110996386,9715.28278476348,"Endothelial cells"
"sample_2d_r2_s1-cell_5732",5515.81893176734,9705.33590599907,"Smooth muscle cells"
"sample_2d_r2_s1-cell_5734",5628.45375,9736.43643452256,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5737",5702.08780809859,9730.92494097796,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5741",829.593550737839,9692.81638844556,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5748",5132.19739198968,9637.15854209701,"Myeloid cells"
"sample_2d_r2_s1-cell_5756",4767.27092632899,9616.4328536978,"Myeloid cells"
"sample_2d_r2_s1-cell_5757",5224.0254697286,9634.14655195471,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5758",5687.13287125793,9675.24707387025,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5759",5773.33832599119,9688.61235779715,"Endocardial cells"
"sample_2d_r2_s1-cell_5766",5759.08032786885,9667.31914627119,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5768",4923.98868531932,9565.93639954883,"Endothelial cells"
"sample_2d_r2_s1-cell_5774",5599.3021978022,9659.81765705003,"Endothelial cells"
"sample_2d_r2_s1-cell_5785",5627.95872420263,9660.94934649879,"Myeloid cells"
"sample_2d_r2_s1-cell_5788",5654.81412854661,9626.60190040752,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5791",5729.42480211082,9581.40960209316,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5796",5604.41231090887,9572.47210146595,"Cardiomyocytes"
"sample_2d_r2_s1-cell_5799",5695.68289983398,9619.97179308187,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5805",846.795487984306,9587.19814594156,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5806",5844.72575250836,9589.33979433304,"Pericytes"
"sample_2d_r2_s1-cell_5807",5493.33796016898,9598.17169729665,"Endothelial cells"
"sample_2d_r2_s1-cell_5808",5777.65973741794,9565.98420348682,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5810",4403.22301290556,9546.84419891568,"Myeloid cells"
"sample_2d_r2_s1-cell_5811",5018.37253852103,9515.10320135878,"Endothelial cells"
"sample_2d_r2_s1-cell_5815",5422.68513656173,9452.75716518647,"Cardiomyocytes"
"sample_2d_r2_s1-cell_5816",5534.50147106898,9525.72507609933,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5819",957.149073907571,9434.59304200794,"Cardiomyocytes"
"sample_2d_r2_s1-cell_5821",4208.44067085954,9551.91198745757,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5822",5815.95195562241,9512.38060071912,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5824",5159.56106755773,9490.7766686934,"Cardiomyocytes"
"sample_2d_r2_s1-cell_5832",856.624587912088,9482.40300503538,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5844",5573.50094304036,9437.28291682483,"Cardiomyocytes"
"sample_2d_r2_s1-cell_5845",4220.94195888755,9495.5050172513,"Myeloid cells"
"sample_2d_r2_s1-cell_5847",4524.04498326394,9387.4739954459,"Cardiomyocytes"
"sample_2d_r2_s1-cell_5848",4604.78936313855,9411.11107817895,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5849",5703.18320290665,9462.17457058554,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5850",5631.17959839357,9421.87283512497,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5856",5767.15975141656,9433.78265999932,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5859",5884.88345296562,9413.34011526176,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5860",5511.61111111111,9417.38897679309,"Pericytes"
"sample_2d_r2_s1-cell_5861",4337.78918169209,9341.25744720827,"Myeloid cells"
"sample_2d_r2_s1-cell_5871",5807.79745706,9356.58715827525,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5875",5152.14463739687,9368.47176493757,"Myeloid cells"
"sample_2d_r2_s1-cell_5879",4873.68057553957,9391.15157540985,"Endothelial cells"
"sample_2d_r2_s1-cell_5880",5723.92542482953,9354.8468825779,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5882",1053.08893432149,9367.57913588128,"Pericytes"
"sample_2d_r2_s1-cell_5885",5655.47482014389,9395.1600885993,"Myeloid cells"
"sample_2d_r2_s1-cell_5892",1097.9522431259,9375.8967933021,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5896",5609.73379981746,9312.07382715515,"Myeloid cells"
"sample_2d_r2_s1-cell_5898",5489.30224091072,9291.09863878986,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5899",5666.55693403759,9304.9292133069,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5901",5258.35196687371,9360.03483600634,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5904",5185.48937946983,9213.44858601857,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5907",5852.84336554042,9261.59407137767,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5909",1100.3687853554,9209.66958088952,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5914",781.475446428571,9300.60779984994,"Endothelial cells"
"sample_2d_r2_s1-cell_5930",4243.38649499285,9216.27696563844,"Myeloid cells"
"sample_2d_r2_s1-cell_5944",5347.58630561538,9160.36151053681,"Myeloid cells"
"sample_2d_r2_s1-cell_5952",5727.13345117101,9221.3286290652,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5965",5586.89104093712,9132.59040041604,"Myeloid cells"
"sample_2d_r2_s1-cell_5966",4501.87451811874,9192.99347416532,"Myeloid cells"
"sample_2d_r2_s1-cell_5974",4865.15952782462,9201.17405186376,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5978",5251.47601700061,9194.94410073385,"Myeloid cells"
"sample_2d_r2_s1-cell_5979",5464.19698673263,9190.40479362233,"Myeloid cells"
"sample_2d_r2_s1-cell_5987",4842.37580829213,9159.56772985031,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5993",5773.26875,9135.07751091145,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_5996",5824.82041293338,9170.04255434466,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_5997",5740.92826486818,9168.6717500243,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_6003",4912.02383569172,9069.87799420338,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_6006",5701.10260499734,9144.90581450661,"Myeloid cells"
"sample_2d_r2_s1-cell_6008",5832.79345088161,9109.619949426,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6011",5208.79011328527,9098.71256694617,"Endothelial cells"
"sample_2d_r2_s1-cell_6018",5973.1757206448,9028.71457624216,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6022",5679.00911543112,9044.8883924412,"Myeloid cells"
"sample_2d_r2_s1-cell_6023",1168.21843917368,8998.42012586406,"Cardiomyocytes"
"sample_2d_r2_s1-cell_6026",5260.53865847414,9080.69264227986,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_6033",5509.20543593364,9064.08533689343,"Myeloid cells"
"sample_2d_r2_s1-cell_6039",5409.33975323503,9014.11712804748,"Cardiomyocytes"
"sample_2d_r2_s1-cell_6040",5747.07660020986,9056.83040837705,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_6043",777.334278547279,8987.68452050976,"Myeloid cells"
"sample_2d_r2_s1-cell_6046",5262.59579929988,8995.93841478316,"Endothelial cells"
"sample_2d_r2_s1-cell_6052",5074.96814134006,8991.08857174735,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_6054",5891.72406993559,8989.41235270099,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6055",5839.49141706078,8937.3932673742,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6056",5775.51885245902,9025.7142282384,"Myeloid cells"
"sample_2d_r2_s1-cell_6059",5483.54652777778,8926.40086160589,"Endothelial cells"
"sample_2d_r2_s1-cell_6062",5732.86980090676,8961.88697143366,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6065",5787.22960069444,8987.750253967,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_6067",1466.31708760852,8963.49236815844,"Endothelial cells"
"sample_2d_r2_s1-cell_6071",5324.62576008845,8974.78880254356,"Endothelial cells"
"sample_2d_r2_s1-cell_6084",5624.93365224626,8933.99803255362,"Lymphoid cells"
"sample_2d_r2_s1-cell_6085",5419.38719512195,8948.96142435996,"Endothelial cells"
"sample_2d_r2_s1-cell_6086",5674.7407120743,8939.79586047715,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6090",1254.87705487381,8917.2254318792,"Myeloid cells"
"sample_2d_r2_s1-cell_6102",5581.69103745717,8786.35269190765,"Cardiomyocytes"
"sample_2d_r2_s1-cell_6105",5907.6047883885,8811.38878960485,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6117",5784.06896921592,8854.2017294473,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6118",4903.55222755957,8857.60830640256,"Myeloid cells"
"sample_2d_r2_s1-cell_6119",797.344562572051,8863.17370785632,"Myeloid cells"
"sample_2d_r2_s1-cell_6123",6055.07126965861,8830.7222520331,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6124",5680.92023685127,8883.43995812061,"Myeloid cells"
"sample_2d_r2_s1-cell_6125",1292.96164459161,8859.32329710534,"Endothelial cells"
"sample_2d_r2_s1-cell_6129",5727.82646546721,8861.55087324378,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6130",6111.97607973422,8860.97678474404,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6143",5695.44839067703,8818.00161626507,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6148",5091.22538683897,8742.53277365139,"Myeloid cells"
"sample_2d_r2_s1-cell_6161",6105.80071684588,8765.58821319639,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6171",5761.29132153615,8708.40588168621,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6184",6148.29860365199,8734.6861744975,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_6188",6042.97499069594,8669.21416417769,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6189",6192.31051649035,8714.71789661549,"Endocardial cells"
"sample_2d_r2_s1-cell_6202",6171.75005338458,8623.8606521715,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6209",5526.88007048918,8508.88639464124,"Myeloid cells"
"sample_2d_r2_s1-cell_6214",5862.71005098954,8592.25872656732,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6221",5697.26548089592,8632.21706199291,"Endothelial cells"
"sample_2d_r2_s1-cell_6236",5776.96941580756,8581.60805393837,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6237",5707.98642884839,8566.51559488833,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_6241",5902.03054367746,8507.07939242319,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_6242",6092.94553450609,8561.24084983605,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6244",6005.44469063685,8462.9688027117,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6257",1269.9594441934,8516.07919642194,"Cardiomyocytes"
"sample_2d_r2_s1-cell_6262",6262.11463383516,8477.10778254926,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6264",6134.33524766691,8517.36568105283,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6273",6085.12828947368,8478.14997070677,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6278",5744.54361350099,8487.91250969353,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_6286",5681.72443674177,8476.25364495006,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_6287",5818.12940728035,8503.25702271581,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6291",4942.4236366309,8475.65992336327,"Myeloid cells"
"sample_2d_r2_s1-cell_6302",6153.27584221134,8461.39076999141,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6304",1414.98593783803,8407.33263542518,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_6311",6186.09483498957,8420.91624267493,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_6313",5807.79314758715,8376.52048988018,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6327",6347.5896015342,8405.07788251247,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6332",5906.74800759013,8407.85096883628,"Myeloid cells"
"sample_2d_r2_s1-cell_6334",5713.74150664697,8401.92583198686,"Myeloid cells"
"sample_2d_r2_s1-cell_6342",6249.08422555318,8391.85192613569,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6344",5673.07363636364,8355.15157846195,"Myeloid cells"
"sample_2d_r2_s1-cell_6355",5931.00110016263,8288.35678422281,"Cardiomyocytes"
"sample_2d_r2_s1-cell_6356",5722.91154529307,8343.09042134909,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6357",6118.38777506112,8361.26002967333,"Myeloid cells"
"sample_2d_r2_s1-cell_6358",6180.98347107438,8363.67103851705,"Myeloid cells"
"sample_2d_r2_s1-cell_6359",6246.7047906776,8358.0643177408,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6361",6394.38260781943,8327.92561378495,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6364",6283.84518115705,8287.97631001121,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6368",6472.6781975421,8330.86763862664,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6371",6078.11108571429,8313.00599404637,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6374",6219.13608941386,8231.98225285303,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6376",5995.18502202643,8322.11292419111,"Endothelial cells"
"sample_2d_r2_s1-cell_6377",6140.30353697749,8323.73498623746,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6384",5837.41355542791,8272.9890166114,"Endothelial cells"
"sample_2d_r2_s1-cell_6387",4910.271137626,8259.25349796972,"Myeloid cells"
"sample_2d_r2_s1-cell_6388",6478.16915316548,8217.25377762021,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6389",4984.65446808511,8277.01387246582,"Myeloid cells"
"sample_2d_r2_s1-cell_6393",6104.24568039199,8233.26279118751,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6396",5755.99107142857,8254.10162159739,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6397",6354.03666554282,8205.15771093299,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6399",6027.68835930339,8254.56271736705,"Myeloid cells"
"sample_2d_r2_s1-cell_6407",1326.61318270619,8197.38749758352,"Pericytes"
"sample_2d_r2_s1-cell_6409",5702.96309574019,8225.42079045536,"Myeloid cells"
"sample_2d_r2_s1-cell_6416",5824.12964062445,8136.08858729791,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6417",6164.52246696035,8207.42557365619,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6432",6027.09869036483,8191.2922113389,"Myeloid cells"
"sample_2d_r2_s1-cell_6434",5934.11886662059,8178.32658166608,"Endothelial cells"
"sample_2d_r2_s1-cell_6436",5966.18767772512,8173.03599810865,"Myeloid cells"
"sample_2d_r2_s1-cell_6440",6422.4060952381,8155.70008928446,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6448",1168.75093348085,8118.5750229497,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_6449",6532.98046342572,8164.61973169809,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6450",6139.18438538206,8160.33448131104,"Myeloid cells"
"sample_2d_r2_s1-cell_6452",6210.78189869914,8118.78137374666,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_6457",6316.29019412643,8136.2779064406,"Endothelial cells"
"sample_2d_r2_s1-cell_6461",6056.46529789646,8128.10435087432,"Myeloid cells"
"sample_2d_r2_s1-cell_6465",5926.3255978802,7960.29988337434,"Cardiomyocytes"
"sample_2d_r2_s1-cell_6466",6461.94910744936,8042.65874785932,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6469",6124.94495288455,8065.76954185426,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6473",6293.00178403756,8052.14117043805,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6477",6551.05508133355,8074.45838122627,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6488",6391.18995439199,7978.35583241294,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_6491",4613.6766621111,8034.33027349006,"Myeloid cells"
"sample_2d_r2_s1-cell_6505",6038.63003150158,8044.12835976465,"Pericytes"
"sample_2d_r2_s1-cell_6507",1162.34942127102,8021.19074505251,"Cardiac fibroblasts"
